STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
895 	 -315 	 -589 	 201.18 	 9.905 	 -18.865 	
847 	 -359 	 -567 	 205.52 	 10.64 	 -16.45 	
831 	 -391 	 -586 	 209.65 	 10.78 	 -14.56 	
847 	 -366 	 -630 	 214.62 	 10.57 	 -13.51 	
803 	 -443 	 -661 	 219.17 	 10.78 	 -12.53 	
802 	 -518 	 -734 	 225.435 	 9.765 	 -11.06 	
724 	 -671 	 -800 	 234.115 	 8.26 	 -7.455 	
504 	 -974 	 -746 	 245.84 	 5.985 	 0.42 	
372 	 -1264 	 -606 	 263.2 	 0.105 	 13.195 	
188 	 -1445 	 -297 	 286.3 	 -8.12 	 33.67 	
-114 	 -1667 	 457 	 311.115 	 -20.895 	 66.185 	
-202 	 -2193 	 1748 	 329.035 	 -41.23 	 115.71 	
-819 	 -2683 	 2252 	 328.405 	 -64.925 	 189.98 	
-226 	 -1392 	 2667 	 302.75 	 -91.28 	 255.955 	
1290 	 638 	 2436 	 213.01 	 -88.83 	 260.75 	
3086 	 2352 	 1550 	 61.915 	 -36.855 	 154.63 	
3477 	 3519 	 474 	 -143.955 	 54.04 	 22.365 	
3498 	 4297 	 -978 	 -370.23 	 163.485 	 12.915 	
3085 	 4100 	 -2426 	 -604.38 	 273.7 	 88.9 	
2891 	 4072 	 -3705 	 -811.86 	 367.955 	 101.395 	
2088 	 2865 	 -4285 	 -982.205 	 434.385 	 28.7 	
284 	 691 	 -3451 	 -1087.31 	 432.32 	 -84.735 	
-1499 	 -2637 	 56 	 -1061.9 	 256.76 	 -238.0 	
-864 	 -1393 	 -752 	 -923.125 	 -0.875 	 -457.17 	
-912 	 -1352 	 -168 	 -844.55 	 -96.81 	 -457.485 	
-65 	 -1209 	 -667 	 -710.745 	 -188.545 	 -354.305 	
1197 	 -612 	 -1288 	 -533.925 	 -251.335 	 -216.335 	
2060 	 -234 	 -1677 	 -368.095 	 -253.225 	 -89.11 	
2111 	 475 	 -1652 	 -234.57 	 -217.455 	 -12.04 	
2595 	 364 	 -1680 	 -144.62 	 -172.305 	 39.795 	
2049 	 587 	 -1364 	 -61.495 	 -99.12 	 78.19 	
1731 	 701 	 -1115 	 4.06 	 -38.64 	 138.25 	
1489 	 559 	 -962 	 54.775 	 12.11 	 192.43 	
1149 	 376 	 -757 	 97.44 	 52.36 	 214.9 	
919 	 234 	 -616 	 136.99 	 77.35 	 204.295 	
680 	 271 	 -456 	 170.555 	 92.995 	 174.58 	
694 	 183 	 -413 	 192.36 	 96.46 	 137.97 	
653 	 420 	 -404 	 209.16 	 96.845 	 102.235 	
622 	 536 	 -402 	 212.31 	 91.735 	 89.565 	
625 	 788 	 -427 	 209.825 	 82.705 	 89.845 	
579 	 777 	 -331 	 198.8 	 64.82 	 92.855 	
791 	 836 	 -488 	 185.955 	 37.205 	 85.295 	
748 	 826 	 -467 	 167.37 	 21.63 	 74.445 	
792 	 806 	 -442 	 145.81 	 7.595 	 59.325 	
791 	 627 	 -419 	 124.635 	 -1.995 	 35.28 	
921 	 439 	 -432 	 107.345 	 -12.25 	 1.61 	
919 	 287 	 -406 	 95.06 	 -18.025 	 -28.175 	
929 	 136 	 -387 	 87.99 	 -23.24 	 -44.87 	
976 	 -39 	 -404 	 85.89 	 -28.105 	 -52.22 	
985 	 -145 	 -400 	 88.41 	 -31.5 	 -55.965 	
1032 	 -211 	 -469 	 93.17 	 -35.105 	 -54.425 	
