STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
477 	 -1477 	 -119 	-130.795 	 113.925 	 162.75 	
339 	 -1434 	 -249 	-37.94 	 101.465 	 166.495 	
262 	 -989 	 -587 	55.125 	 85.645 	 165.83 	
201 	 -411 	 -957 	135.345 	 70.385 	 162.715 	
-243 	 -92 	 -1133 	199.43 	 56.35 	 159.46 	
-707 	 -32 	 -1316 	254.1 	 35.98 	 156.31 	
-756 	 151 	 -1606 	299.53 	 11.34 	 139.685 	
-742 	 280 	 -1940 	331.905 	 -7.385 	 114.975 	
-915 	 263 	 -2099 	354.445 	 -21.105 	 86.485 	
-1057 	 312 	 -2155 	369.46 	 -37.415 	 52.78 	
-1042 	 478 	 -2186 	377.055 	 -54.425 	 19.845 	
-1048 	 579 	 -2148 	376.95 	 -66.43 	 -6.755 	
-1106 	 471 	 -2093 	371.175 	 -74.55 	 -26.6 	
-1123 	 369 	 -2031 	364.315 	 -82.845 	 -42.77 	
-947 	 404 	 -1986 	355.635 	 -92.085 	 -58.345 	
-729 	 400 	 -1890 	343.49 	 -98.14 	 -72.38 	
-626 	 1421 	 -1890 	327.845 	 -100.275 	 -84.035 	
36 	 -419 	 -1480 	290.29 	 -89.705 	 -8.89 	
-792 	 -287 	 -1261 	293.72 	 -95.62 	 -66.71 	
-301 	 -328 	 -1365 	298.76 	 -109.27 	 -68.46 	
279 	 714 	 -1445 	284.55 	 -112 	 -80.745 	
26 	 460 	 -1223 	258.23 	 -96.04 	 -69.825 	
-225 	 -390 	 -926 	239.575 	 -87.185 	 -59.115 	
-127 	 -113 	 -906 	234.29 	 -89.915 	 -64.085 	
122 	 184 	 -925 	223.79 	 -86.415 	 -55.79 	
21 	 -10 	 -827 	207.06 	 -76.895 	 -43.19 	
136 	 127 	 -792 	192.22 	 -64.925 	 -8.47 	
-81 	 -604 	 -592 	181.965 	 -63.77 	 -9.52 	
113 	 -493 	 -740 	184.345 	 -67.935 	 -18.41 	
345 	 -211 	 -741 	171.64 	 -64.19 	 -25.97 	
306 	 -288 	 -761 	161.455 	 -51.03 	 -28 	
54 	 -643 	 -588 	149.66 	 -40.145 	 -34.86 	
-13 	 -541 	 -588 	144.165 	 -38.57 	 -50.225 	
109 	 -348 	 -573 	135.835 	 -36.47 	 -59.78 	
203 	 -159 	 -709 	129.045 	 -28.665 	 -61.005 	
43 	 -406 	 -532 	115.045 	 -19.04 	 -57.995 	
-140 	 -270 	 -590 	109.06 	 -17.92 	 -61.46 	
4 	 -200 	 -564 	101.745 	 -16.835 	 -49.56 	
50 	 -102 	 -755 	94.185 	 -13.58 	 -40.215 	
-72 	 -102 	 -733 	84.07 	 -6.265 	 -23.905 	
-211 	 -160 	 -672 	75.215 	 -3.185 	 -8.785 	
-167 	 -150 	 -676 	67.83 	 -3.57 	 4.34 	
-82 	 -84 	 -736 	59.43 	 -2.415 	 15.33 	
-133 	 -141 	 -751 	49.525 	 1.295 	 24.57 	
-224 	 -213 	 -749 	41.16 	 3.85 	 30.555 	
-228 	 -191 	 -762 	33.95 	 4.165 	 32.865 	
-177 	 -204 	 -798 	25.9 	 4.725 	 32.27 	
-183 	 -293 	 -802 	18.27 	 6.825 	 28.525 	
-233 	 -373 	 -783 	12.285 	 8.61 	 22.26 	
-236 	 -388 	 -784 	7.49 	 9.17 	 14.14 	
-228 	 -413 	 -785 	2.45 	 9.59 	 5.495 	
-233 	 -485 	 -775 	-2.17 	 10.255 	 -2.87 	
-252 	 -540 	 -762 	-5.005 	 10.64 	 -11.025 	
-260 	 -521 	 -759 	-6.58 	 10.36 	 -18.97 	
-259 	 -509 	 -754 	-8.715 	 9.87 	 -25.935 	
-272 	 -550 	 -742 	-10.22 	 9.275 	 -31.745 	
-295 	 -574 	 -734 	-10.535 	 8.435 	 -36.82 	
-304 	 -553 	 -726 	-10.185 	 7.105 	 -40.985 	
-307 	 -565 	 -720 	-10.36 	 5.635 	 -43.82 	
-324 	 -601 	 -714 	-10.045 	 4.13 	 -45.745 	
-349 	 -623 	 -697 	-8.435 	 2.38 	 -47.18 	
-364 	 -602 	 -703 	-5.88 	 -0.035 	 -48.265 	
-368 	 -599 	 -712 	-3.535 	 -2.24 	 -48.93 	
-383 	 -667 	 -684 	-1.155 	 -3.99 	 -49 	
-423 	 -747 	 -622 	2.24 	 -5.845 	 -48.65 	
-469 	 -806 	 -513 	6.335 	 -8.19 	 -47.67 	
-493 	 -873 	 -366 	10.5 	 -10.71 	 -44.94 	
-587 	 -975 	 -201 	14.7 	 -12.6 	 -39.725 	
-749 	 -1108 	 -19 	19.18 	 -15.12 	 -31.465 	
-893 	 -1192 	 153 	23.765 	 -18.865 	 -20.825 	
-1002 	 -1365 	 353 	26.495 	 -22.645 	 -7.805 	
-1133 	 -1543 	 603 	28.14 	 -25.865 	 6.16 	
-1298 	 -1489 	 923 	28.595 	 -29.75 	 18.795 	
-1189 	 -1255 	 1093 	23.45 	 -35.875 	 28.385 	
-972 	 -1009 	 932 	7.735 	 -39.725 	 32.795 	
-873 	 -758 	 617 	-16.1 	 -39.375 	 29.575 	
-579 	 -540 	 276 	-45.395 	 -38.115 	 16.205 	
-453 	 -10 	 40 	-79.905 	 -33.6 	 -5.425 	
-493 	 590 	 -143 	-123.795 	 -27.825 	 -27.615 	
-570 	 968 	 -335 	-177.765 	 -21.91 	 -40.915 	
-517 	 1421 	 -595 	-238.98 	 -16.66 	 -39.27 	
-343 	 1859 	 -999 	-307.195 	 -10.64 	 -18.62 	
-226 	 2138 	 -1469 	-379.295 	 -2.415 	 20.86 	
6 	 2396 	 -1973 	-449.855 	 7.385 	 72.24 	
272 	 2736 	 -2513 	-519.89 	 20.055 	 122.325 	
407 	 2928 	 -3019 	-588.07 	 37.485 	 165.76 	
548 	 2760 	 -3470 	-648.515 	 58.66 	 198.8 	
774 	 2566 	 -3787 	-698.215 	 82.915 	 216.23 	
1034 	 2061 	 -3963 	-741.335 	 108.675 	 221.585 	
1246 	 1175 	 -3989 	-770.105 	 134.96 	 218.015 	
1342 	 355 	 -3725 	-774.865 	 160.72 	 208.495 	
1264 	 -215 	 -3247 	-760.27 	 183.295 	 194.46 	
1063 	 -1163 	 -2525 	-733.915 	 201.985 	 181.16 	
911 	 -1790 	 -1814 	-691.565 	 211.855 	 163.8 	
1005 	 -2330 	 -1327 	-634.62 	 213.57 	 147 	
1064 	 -2745 	 -1104 	-561.855 	 213.745 	 130.13 	
738 	 -2867 	 -572 	-473.655 	 211.47 	 111.86 	
595 	 -2864 	 -228 	-369.915 	 194.005 	 106.05 	
717 	 -2099 	 16 	-261.275 	 168.595 	 105.735 	
863 	 -1868 	 129 	-163.8 	 148.925 	 120.33 	
473 	 -1389 	 91 	-66.325 	 134.68 	 139.65 	
5 	 -1048 	 -199 	24.675 	 110.985 	 163.135 	
-47 	 -494 	 -505 	105.56 	 78.225 	 170.8 	
-31 	 -223 	 -747 	174.02 	 48.09 	 169.75 	
-132 	 79 	 -1040 	234.08 	 21.28 	 152.18 	
-277 	 413 	 -1374 	280.805 	 -4.69 	 119.735 	
-354 	 564 	 -1667 	312.06 	 -30.24 	 78.295 	
-381 	 682 	 -1894 	334.04 	 -52.675 	 34.335 	
-467 	 845 	 -2061 	348.88 	 -69.825 	 -4.06 	
-657 	 995 	 -2118 	354.655 	 -83.09 	 -32.655 	
-785 	 977 	 -2104 	352.94 	 -96.285 	 -50.575 	
-765 	 876 	 -2103 	348.495 	 -109.445 	 -61.04 	
-701 	 851 	 -2128 	342.755 	 -120.225 	 -67.76 	
-648 	 868 	 -2052 	333.55 	 -128.1 	 -73.395 	
-566 	 763 	 -1906 	320.495 	 -134.33 	 -79.275 	
