STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
241 	 646 	 -400 	2.66 	 34.79 	 8.96 	
224 	 652 	 -396 	3.185 	 34.265 	 11.2 	
249 	 676 	 -428 	3.92 	 33.25 	 12.285 	
225 	 725 	 -434 	4.97 	 33.215 	 11.725 	
268 	 767 	 -437 	5.845 	 32.655 	 8.82 	
327 	 783 	 -447 	6.335 	 33.18 	 3.22 	
353 	 836 	 -484 	7.28 	 34.125 	 -4.585 	
313 	 875 	 -526 	7.98 	 35 	 -12.67 	
282 	 942 	 -548 	8.785 	 35.175 	 -18.27 	
205 	 962 	 -550 	8.96 	 35.245 	 -17.395 	
170 	 1032 	 -571 	9.94 	 33.32 	 -9.38 	
109 	 1060 	 -590 	10.92 	 31.395 	 1.925 	
80 	 1069 	 -592 	12.005 	 28.875 	 10.71 	
69 	 1053 	 -571 	13.44 	 26.88 	 14.245 	
88 	 1037 	 -547 	15.33 	 24.99 	 12.985 	
138 	 1047 	 -494 	17.675 	 23.625 	 9.1 	
221 	 1057 	 -486 	20.195 	 22.435 	 3.99 	
274 	 1063 	 -473 	22.54 	 22.015 	 -1.085 	
331 	 1096 	 -470 	24.745 	 21.525 	 -5.04 	
379 	 1103 	 -451 	26.145 	 21.35 	 -6.93 	
408 	 1148 	 -439 	27.125 	 21.21 	 -6.58 	
415 	 1142 	 -435 	27.23 	 21.21 	 -3.955 	
440 	 1157 	 -424 	26.81 	 21.14 	 -1.05 	
434 	 1152 	 -438 	25.165 	 21.455 	 0.56 	
417 	 1174 	 -480 	22.785 	 22.05 	 1.295 	
399 	 1167 	 -523 	19.46 	 22.61 	 2.415 	
366 	 1135 	 -551 	15.47 	 23.17 	 4.445 	
311 	 1078 	 -557 	11.41 	 23.73 	 7.07 	
260 	 992 	 -546 	7.56 	 24.115 	 9.66 	
207 	 887 	 -514 	4.585 	 24.115 	 12.39 	
176 	 761 	 -480 	2.695 	 23.765 	 14.7 	
141 	 642 	 -450 	2.415 	 23.205 	 16.38 	
92 	 559 	 -412 	3.57 	 22.33 	 18.165 	
