STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-1237 	 802 	 769 	273.7 	 49.91 	 -35.245 	
-1083 	 688 	 566 	284.27 	 56.77 	 -11.69 	
-956 	 585 	 463 	290.885 	 63.245 	 10.57 	
-821 	 515 	 486 	296.625 	 69.335 	 31.36 	
-626 	 499 	 374 	302.435 	 72.94 	 49.735 	
-456 	 459 	 249 	305.445 	 74.235 	 65.485 	
-299 	 397 	 228 	305.095 	 72.31 	 78.82 	
-148 	 380 	 228 	304.675 	 67.305 	 90.09 	
-9 	 387 	 142 	303.73 	 59.92 	 99.435 	
118 	 366 	 47 	300.51 	 51.415 	 106.75 	
254 	 324 	 0 	295.54 	 42.875 	 112.14 	
394 	 302 	 -50 	290.78 	 35.665 	 115.465 	
538 	 326 	 -143 	285.6 	 30.8 	 116.655 	
660 	 345 	 -209 	279.265 	 28.875 	 115.675 	
730 	 355 	 -246 	272.755 	 29.715 	 113.365 	
790 	 373 	 -304 	266.805 	 32.69 	 110.46 	
859 	 388 	 -362 	260.12 	 37.45 	 106.47 	
894 	 393 	 -375 	252.98 	 42.98 	 100.905 	
875 	 388 	 -398 	246.575 	 49.07 	 94.71 	
873 	 396 	 -466 	240.625 	 55.195 	 89.04 	
915 	 383 	 -487 	234.045 	 61.25 	 82.985 	
952 	 386 	 -460 	227.78 	 68.11 	 75.67 	
916 	 402 	 -464 	222.6 	 75.25 	 68.18 	
859 	 422 	 -522 	217.525 	 82.95 	 61.145 	
823 	 413 	 -550 	212.1 	 90.58 	 54.635 	
809 	 392 	 -525 	207.06 	 97.615 	 47.95 	
777 	 399 	 -512 	203 	 103.67 	 41.055 	
751 	 450 	 -507 	199.185 	 108.15 	 34.335 	
785 	 464 	 -507 	195.265 	 110.81 	 28.455 	
814 	 487 	 -440 	191.625 	 112.14 	 22.295 	
772 	 513 	 -442 	188.23 	 111.265 	 16.45 	
775 	 540 	 -457 	184.905 	 108.5 	 12.04 	
785 	 559 	 -425 	181.79 	 104.58 	 7.7 	
760 	 568 	 -416 	179.095 	 100.205 	 2.59 	
727 	 579 	 -463 	176.785 	 96.705 	 -2.065 	
708 	 549 	 -480 	174.37 	 94.5 	 -5.81 	
728 	 528 	 -505 	172.55 	 94.29 	 -10.71 	
697 	 517 	 -536 	171.29 	 96.355 	 -15.785 	
679 	 506 	 -558 	169.785 	 100.03 	 -20.16 	
711 	 489 	 -590 	168.805 	 104.895 	 -24.395 	
681 	 518 	 -544 	168.28 	 112.175 	 -29.47 	
646 	 553 	 -526 	167.44 	 120.82 	 -34.3 	
627 	 549 	 -537 	166.985 	 130.375 	 -37.73 	
645 	 521 	 -557 	166.985 	 140.245 	 -40.705 	
643 	 478 	 -608 	166.845 	 148.82 	 -44.1 	
652 	 420 	 -548 	166.635 	 154.42 	 -46.97 	
431 	 431 	 -548 	168.42 	 160.475 	 -49.805 	
498 	 461 	 -676 	169.925 	 161.945 	 -52.325 	
477 	 437 	 -627 	169.925 	 164.535 	 -53.48 	
429 	 430 	 -510 	172.235 	 166.95 	 -54.635 	
451 	 444 	 -592 	175 	 167.965 	 -56.35 	
345 	 432 	 -650 	176.295 	 169.61 	 -57.68 	
225 	 382 	 -600 	177.555 	 171.01 	 -58.31 	
175 	 260 	 -594 	179.55 	 170.1 	 -58.8 	
-23 	 66 	 -662 	180.565 	 167.09 	 -61.075 	
-448 	 -109 	 -707 	180.425 	 159.495 	 -67.83 	
-836 	 -348 	 -792 	178.85 	 140.91 	 -73.01 	
-882 	 -801 	 -1179 	176.435 	 102.655 	 -70.455 	
-548 	 -1087 	 -1775 	162.75 	 41.02 	 -59.36 	
-84 	 -752 	 -2101 	131.985 	 -40.215 	 -39.515 	
981 	 723 	 -2568 	95.515 	 -129.955 	 -20.3 	
1165 	 1829 	 -2777 	55.23 	 -192.15 	 -5.145 	
806 	 1957 	 -2889 	7.385 	 -221.095 	 25.025 	
831 	 1800 	 -3391 	-44.45 	 -219.59 	 71.785 	
973 	 1353 	 -3991 	-107.905 	 -195.685 	 115.885 	
