STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
799 	 100 	 -600 	-4.76 	 1.365 	 -1.015 	
793 	 105 	 -595 	-4.795 	 1.19 	 -2.625 	
792 	 104 	 -590 	-4.83 	 0.875 	 -3.605 	
794 	 106 	 -588 	-4.585 	 0.455 	 -3.535 	
797 	 112 	 -584 	-4.2 	 0.105 	 -2.555 	
802 	 107 	 -585 	-3.815 	 -0.175 	 -1.015 	
804 	 108 	 -585 	-3.395 	 -0.28 	 0.28 	
802 	 109 	 -583 	-3.01 	 -0.28 	 0.98 	
799 	 108 	 -586 	-2.8 	 -0.315 	 1.19 	
794 	 108 	 -582 	-2.59 	 -0.315 	 0.49 	
796 	 103 	 -578 	-2.415 	 -0.42 	 -1.33 	
798 	 100 	 -576 	-2.31 	 -0.525 	 -4.165 	
801 	 103 	 -573 	-2.1 	 -0.49 	 -6.51 	
809 	 108 	 -572 	-1.68 	 -0.525 	 -6.93 	
818 	 109 	 -575 	-1.155 	 -0.455 	 -5.32 	
828 	 114 	 -578 	-0.56 	 -0.175 	 -2.94 	
833 	 116 	 -580 	-0.14 	 0.315 	 -0.14 	
837 	 116 	 -586 	0.35 	 0.875 	 2.17 	
833 	 114 	 -586 	0.595 	 1.54 	 2.94 	
830 	 114 	 -583 	0.7 	 2.065 	 2.1 	
818 	 112 	 -579 	0.735 	 2.52 	 0.525 	
808 	 113 	 -578 	0.945 	 2.625 	 -0.7 	
798 	 110 	 -571 	1.26 	 2.555 	 -1.295 	
793 	 108 	 -568 	1.68 	 2.24 	 -1.715 	
789 	 113 	 -564 	2.065 	 1.785 	 -2.065 	
792 	 119 	 -568 	2.345 	 1.26 	 -2.03 	
793 	 124 	 -570 	2.625 	 0.91 	 -1.47 	
800 	 133 	 -575 	2.765 	 0.63 	 -0.875 	
808 	 133 	 -576 	2.695 	 0.56 	 -0.28 	
814 	 131 	 -579 	2.415 	 0.735 	 -0.105 	
816 	 122 	 -578 	2.24 	 0.945 	 -0.245 	
815 	 116 	 -574 	1.995 	 1.26 	 -0.91 	
811 	 108 	 -571 	1.925 	 1.435 	 -1.855 	
809 	 106 	 -568 	1.96 	 1.645 	 -2.555 	
812 	 104 	 -568 	2.17 	 1.68 	 -2.8 	
813 	 106 	 -569 	2.345 	 1.82 	 -2.905 	
813 	 108 	 -571 	2.485 	 1.925 	 -2.87 	
813 	 112 	 -573 	2.625 	 2.1 	 -2.45 	
815 	 113 	 -575 	2.66 	 2.24 	 -1.89 	
816 	 109 	 -576 	2.625 	 2.52 	 -1.47 	
819 	 112 	 -574 	2.59 	 2.73 	 -1.75 	
827 	 109 	 -577 	2.31 	 2.975 	 -2.345 	
823 	 111 	 -578 	2.065 	 3.185 	 -2.59 	
817 	 117 	 -575 	1.855 	 3.29 	 -1.75 	
814 	 114 	 -573 	1.61 	 3.325 	 -0.35 	
820 	 108 	 -572 	1.295 	 3.185 	 0.28 	
820 	 102 	 -574 	0.875 	 3.15 	 -0.21 	
822 	 105 	 -576 	0.525 	 2.975 	 -1.225 	
823 	 101 	 -571 	0.175 	 2.87 	 -1.995 	
818 	 100 	 -567 	0.07 	 2.555 	 -2.17 	
809 	 98 	 -564 	0 	 2.205 	 -1.645 	
804 	 94 	 -563 	0.035 	 1.645 	 -1.26 	
800 	 98 	 -563 	0.105 	 1.085 	 -1.4 	
798 	 97 	 -564 	0.105 	 0.315 	 -1.785 	
800 	 101 	 -566 	0.14 	 -0.315 	 -2.31 	
805 	 101 	 -569 	0.105 	 -0.945 	 -2.835 	
808 	 106 	 -570 	-0.105 	 -1.365 	 -3.15 	
808 	 102 	 -569 	-0.14 	 -1.715 	 -3.01 	
818 	 98 	 -569 	-0.245 	 -1.925 	 -3.01 	
823 	 94 	 -569 	-0.315 	 -1.995 	 -3.395 	
828 	 99 	 -569 	-0.315 	 -1.925 	 -3.92 	
831 	 96 	 -571 	-0.315 	 -1.82 	 -3.745 	
835 	 99 	 -574 	-0.175 	 -1.61 	 -3.08 	
840 	 98 	 -576 	0.035 	 -1.33 	 -1.855 	
840 	 94 	 -574 	0.35 	 -1.05 	 -0.7 	
834 	 88 	 -571 	0.665 	 -0.735 	 -0.035 	
829 	 87 	 -570 	0.875 	 -0.455 	 -0.105 	
821 	 90 	 -566 	1.295 	 -0.28 	 -0.455 	
818 	 91 	 -564 	1.645 	 -0.245 	 -0.665 	
814 	 99 	 -565 	1.89 	 -0.21 	 -0.735 	
812 	 106 	 -565 	2.065 	 -0.245 	 -0.455 	
817 	 112 	 -566 	2.1 	 -0.315 	 0.105 	
815 	 115 	 -570 	2.03 	 -0.28 	 1.015 	
816 	 119 	 -570 	1.785 	 -0.28 	 1.82 	
818 	 114 	 -569 	1.47 	 -0.245 	 1.925 	
821 	 110 	 -567 	0.98 	 -0.14 	 1.085 	
820 	 111 	 -568 	0.665 	 -0.14 	 0 	
820 	 110 	 -567 	0.315 	 -0.07 	 -0.84 	
820 	 113 	 -564 	0.105 	 -0.175 	 -1.155 	
816 	 113 	 -565 	-0.035 	 -0.315 	 -0.595 	
818 	 114 	 -563 	-0.105 	 -0.56 	 0.49 	
819 	 111 	 -565 	-0.315 	 -0.805 	 1.33 	
821 	 114 	 -565 	-0.42 	 -1.05 	 1.47 	
820 	 113 	 -565 	-0.665 	 -1.33 	 1.19 	
819 	 118 	 -563 	-0.84 	 -1.54 	 0.805 	
818 	 118 	 -563 	-1.155 	 -1.785 	 0.49 	
818 	 117 	 -564 	-1.365 	 -1.995 	 -0.14 	
816 	 114 	 -563 	-1.575 	 -2.205 	 -1.085 	
816 	 116 	 -562 	-1.75 	 -2.415 	 -2.17 	
813 	 115 	 -565 	-1.82 	 -2.66 	 -2.66 	
816 	 118 	 -564 	-1.715 	 -2.905 	 -2.52 	
