STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-923 	 -41 	 -435 	0.245 	 0.7 	 1.155 	
-924 	 -36 	 -437 	0.525 	 0.49 	 0.245 	
-927 	 -37 	 -432 	0.735 	 0.245 	 -0.84 	
-925 	 -33 	 -433 	0.91 	 -0.21 	 -1.785 	
-927 	 -34 	 -430 	1.085 	 -0.63 	 -2.415 	
-924 	 -35 	 -427 	1.225 	 -1.015 	 -2.765 	
-922 	 -28 	 -426 	1.435 	 -1.4 	 -3.08 	
-919 	 -23 	 -423 	1.505 	 -1.89 	 -3.15 	
-913 	 -25 	 -428 	1.715 	 -2.24 	 -2.38 	
-905 	 -24 	 -425 	1.82 	 -2.485 	 -1.96 	
-897 	 -28 	 -427 	1.89 	 -2.59 	 -2.555 	
