STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-79 	 -357 	 -877 	-6.65 	 -4.76 	 1.505 	
-74 	 -352 	 -873 	-8.505 	 -4.83 	 2.45 	
-72 	 -350 	 -871 	-10.605 	 -4.83 	 3.465 	
-76 	 -364 	 -869 	-12.6 	 -4.795 	 4.34 	
-80 	 -367 	 -872 	-14.315 	 -4.83 	 4.585 	
-76 	 -364 	 -880 	-16.1 	 -4.9 	 4.305 	
-65 	 -364 	 -882 	-18.025 	 -4.865 	 3.36 	
-62 	 -372 	 -878 	-19.88 	 -4.655 	 1.68 	
-63 	 -374 	 -872 	-21.7 	 -4.375 	 -0.42 	
-56 	 -374 	 -870 	-23.45 	 -4.34 	 -2.66 	
-49 	 -358 	 -887 	-25.27 	 -4.165 	 -5.005 	
-40 	 -342 	 -897 	-27.09 	 -3.85 	 -6.79 	
-41 	 -320 	 -899 	-28.98 	 -3.57 	 -7.98 	
-43 	 -308 	 -906 	-30.905 	 -3.185 	 -8.225 	
-49 	 -298 	 -917 	-32.795 	 -2.905 	 -7.595 	
-56 	 -285 	 -918 	-34.72 	 -2.765 	 -6.195 	
-60 	 -281 	 -920 	-36.75 	 -2.73 	 -4.27 	
-66 	 -281 	 -928 	-38.815 	 -2.555 	 -2.275 	
-59 	 -289 	 -938 	-40.705 	 -2.38 	 -0.84 	
-52 	 -294 	 -943 	-42.525 	 -1.995 	 -0.245 	
-48 	 -299 	 -942 	-44.45 	 -1.75 	 -0.525 	
-43 	 -307 	 -942 	-46.34 	 -1.575 	 -1.68 	
-31 	 -308 	 -934 	-48.055 	 -1.26 	 -3.36 	
-14 	 -305 	 -935 	-49.7 	 -0.77 	 -5.53 	
-12 	 -327 	 -940 	-51.625 	 0.105 	 -7.63 	
-28 	 -333 	 -942 	-53.165 	 0.735 	 -9.73 	
-24 	 -305 	 -939 	-54.495 	 0.945 	 -11.9 	
-14 	 -267 	 -938 	-56.035 	 1.295 	 -13.93 	
-15 	 -269 	 -932 	-57.925 	 1.96 	 -15.155 	
-19 	 -281 	 -936 	-59.605 	 2.555 	 -15.68 	
-23 	 -272 	 -942 	-61.04 	 2.94 	 -15.505 	
-19 	 -254 	 -947 	-62.615 	 3.395 	 -14.735 	
-15 	 -244 	 -948 	-64.12 	 3.71 	 -13.685 	
-13 	 -231 	 -949 	-65.485 	 4.305 	 -12.53 	
-8 	 -207 	 -957 	-66.57 	 4.69 	 -11.305 	
-10 	 -196 	 -962 	-68.285 	 5.25 	 -9.765 	
-6 	 -221 	 -959 	-69.965 	 5.74 	 -7.63 	
-2 	 -232 	 -950 	-71.05 	 6.16 	 -5.67 	
0 	 -218 	 -952 	-71.855 	 6.615 	 -3.535 	
5 	 -226 	 -953 	-72.94 	 7.35 	 -1.015 	
-18 	 -228 	 -950 	-74.06 	 7.945 	 0.385 	
-10 	 -264 	 -943 	-74.76 	 8.365 	 2.135 	
-12 	 -224 	 -951 	-75.145 	 8.4 	 1.715 	
-2 	 -238 	 -955 	-75.95 	 9.03 	 1.82 	
-18 	 -231 	 -958 	-76.755 	 9.555 	 0.525 	
-15 	 -252 	 -956 	-77.595 	 9.975 	 -0.805 	
-13 	 -241 	 -962 	-78.19 	 9.975 	 -2.905 	
-4 	 -216 	 -972 	-78.68 	 10.185 	 -4.795 	
-6 	 -188 	 -975 	-79.38 	 10.535 	 -6.44 	
-29 	 -157 	 -979 	-80.08 	 10.675 	 -7.49 	
-44 	 -97 	 -988 	-80.92 	 10.605 	 -7.035 	
3 	 -217 	 -976 	-81.76 	 10.99 	 -3.325 	
-104 	 -64 	 -994 	-82.04 	 9.87 	 -6.335 	
-11 	 -160 	 -988 	-83.02 	 9.345 	 -0.77 	
-18 	 -117 	 -1014 	-83.125 	 9.31 	 0 	
-19 	 -160 	 -1004 	-83.09 	 9.835 	 2.625 	
-50 	 -99 	 -1014 	-83.125 	 9.24 	 3.22 	
-14 	 -142 	 -1007 	-83.44 	 8.82 	 5.985 	
-19 	 -156 	 -1008 	-82.915 	 8.855 	 7.385 	
-44 	 -117 	 -1055 	-82.355 	 8.82 	 8.575 	
-45 	 -135 	 -1052 	-82.11 	 8.855 	 9.94 	
-39 	 -162 	 -1002 	-81.655 	 8.645 	 11.06 	
-45 	 -149 	 -1015 	-80.22 	 8.26 	 11.06 	
-73 	 -70 	 -1019 	-79.415 	 8.19 	 9.17 	
-52 	 -121 	 -1006 	-79.135 	 8.12 	 8.54 	
-52 	 -127 	 -987 	-77.735 	 7.84 	 6.58 	
-32 	 -99 	 -986 	-76.195 	 7.7 	 4.83 	
-24 	 -86 	 -979 	-75.145 	 7.735 	 3.465 	
-23 	 -115 	 -968 	-74.13 	 7.805 	 2.45 	
-20 	 -134 	 -960 	-72.24 	 7.63 	 1.75 	
-9 	 -111 	 -962 	-69.86 	 7.525 	 1.015 	
15 	 -92 	 -969 	-67.83 	 7.595 	 0.84 	
31 	 -103 	 -960 	-65.975 	 7.77 	 1.085 	
34 	 -106 	 -953 	-63.525 	 8.225 	 1.68 	
27 	 -82 	 -946 	-60.865 	 8.575 	 2.485 	
19 	 -71 	 -944 	-58.73 	 8.645 	 3.605 	
25 	 -89 	 -947 	-56.455 	 8.82 	 5.11 	
16 	 -81 	 -955 	-53.655 	 9.135 	 6.37 	
-7 	 -59 	 -955 	-51.065 	 9.625 	 7.735 	
-14 	 -76 	 -958 	-49 	 9.8 	 9.03 	
-1 	 -94 	 -972 	-46.48 	 9.695 	 9.765 	
10 	 -78 	 -986 	-43.82 	 10.01 	 9.8 	
5 	 -53 	 -995 	-41.615 	 10.465 	 9.17 	
6 	 -46 	 -1003 	-39.725 	 10.64 	 8.05 	
13 	 -42 	 -1003 	-37.52 	 10.885 	 6.545 	
2 	 -15 	 -1002 	-35.21 	 11.27 	 5.18 	
-18 	 1 	 -982 	-33.495 	 11.655 	 4.2 	
-16 	 -6 	 -978 	-32.165 	 11.305 	 3.5 	
10 	 -29 	 -983 	-30.555 	 11.2 	 2.695 	
30 	 -25 	 -994 	-28.35 	 11.375 	 1.89 	
33 	 -1 	 -1003 	-26.67 	 11.62 	 0.735 	
52 	 -17 	 -1007 	-25.515 	 11.48 	 -0.455 	
65 	 -25 	 -1013 	-23.87 	 11.69 	 -1.785 	
59 	 -8 	 -1007 	-22.05 	 12.285 	 -3.115 	
52 	 12 	 -1002 	-20.72 	 12.46 	 -4.165 	
54 	 10 	 -999 	-19.81 	 12.46 	 -4.935 	
44 	 4 	 -1000 	-18.62 	 12.67 	 -5.425 	
21 	 20 	 -999 	-17.395 	 12.915 	 -5.81 	
18 	 35 	 -1004 	-16.485 	 12.81 	 -5.88 	
32 	 42 	 -1016 	-15.855 	 12.74 	 -5.74 	
39 	 62 	 -1029 	-14.875 	 12.915 	 -5.355 	
36 	 81 	 -1036 	-14.175 	 13.3 	 -4.445 	
35 	 71 	 -1040 	-13.965 	 13.405 	 -3.115 	
36 	 50 	 -1044 	-13.685 	 13.475 	 -1.54 	
33 	 48 	 -1042 	-12.95 	 13.65 	 0 	
26 	 64 	 -1046 	-12.32 	 13.755 	 1.295 	
24 	 68 	 -1047 	-12.215 	 13.755 	 2.275 	
29 	 54 	 -1039 	-12.005 	 13.86 	 2.765 	
28 	 53 	 -1026 	-11.55 	 13.825 	 2.625 	
30 	 50 	 -1025 	-11.34 	 13.65 	 1.925 	
43 	 31 	 -1031 	-11.375 	 13.545 	 0.56 	
59 	 24 	 -1043 	-11.095 	 13.545 	 -1.505 	
65 	 30 	 -1046 	-10.85 	 13.65 	 -4.235 	
71 	 32 	 -1039 	-10.78 	 13.65 	 -7.385 	
80 	 25 	 -1032 	-10.85 	 13.58 	 -10.78 	
87 	 30 	 -1027 	-10.85 	 13.44 	 -14.105 	
97 	 41 	 -1027 	-10.815 	 13.44 	 -17.115 	
96 	 38 	 -1025 	-10.92 	 13.44 	 -19.53 	
85 	 34 	 -1023 	-11.06 	 13.405 	 -21.245 	
73 	 48 	 -1018 	-11.2 	 13.16 	 -22.54 	
64 	 70 	 -1012 	-11.34 	 12.74 	 -23.31 	
57 	 81 	 -1009 	-11.795 	 12.46 	 -23.625 	
50 	 85 	 -1005 	-12.495 	 11.935 	 -23.59 	
55 	 70 	 -1004 	-12.985 	 11.34 	 -23.38 	
64 	 70 	 -1011 	-13.335 	 10.64 	 -23.065 	
84 	 89 	 -1022 	-13.965 	 10.01 	 -22.715 	
83 	 96 	 -1016 	-14.91 	 9.555 	 -22.12 	
71 	 104 	 -1004 	-15.715 	 9.03 	 -21.42 	
67 	 111 	 -1009 	-16.555 	 8.225 	 -20.195 	
63 	 107 	 -1016 	-17.71 	 7.7 	 -19.04 	
64 	 93 	 -1020 	-18.69 	 6.895 	 -17.57 	
60 	 92 	 -1012 	-19.425 	 6.09 	 -16.695 	
73 	 109 	 -1009 	-20.125 	 5.11 	 -16.24 	
78 	 119 	 -1002 	-21.28 	 4.445 	 -16.415 	
66 	 108 	 -983 	-22.365 	 3.92 	 -16.695 	
57 	 121 	 -957 	-23.065 	 3.15 	 -17.325 	
65 	 134 	 -953 	-23.87 	 2.17 	 -17.64 	
63 	 132 	 -947 	-25.095 	 1.575 	 -17.5 	
66 	 120 	 -950 	-25.97 	 0.665 	 -16.625 	
78 	 123 	 -957 	-26.565 	 -0.21 	 -15.155 	
77 	 130 	 -967 	-27.23 	 -0.84 	 -12.88 	
71 	 132 	 -972 	-28 	 -1.785 	 -9.905 	
74 	 135 	 -976 	-28.7 	 -2.73 	 -6.37 	
70 	 156 	 -986 	-29.155 	 -3.5 	 -2.555 	
